DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,884000.0,884000.0,884000.0,884000.0,35726,012450
2025-08-31 15:29:00,2025-08-31,15:29,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:28:00,2025-08-31,15:28,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:27:00,2025-08-31,15:27,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:26:00,2025-08-31,15:26,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:25:00,2025-08-31,15:25,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:24:00,2025-08-31,15:24,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:23:00,2025-08-31,15:23,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:22:00,2025-08-31,15:22,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:21:00,2025-08-31,15:21,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:20:00,2025-08-31,15:20,887000.0,887000.0,887000.0,887000.0,0,012450
2025-08-31 15:19:00,2025-08-31,15:19,886000.0,888000.0,885000.0,887000.0,612,012450
2025-08-31 15:18:00,2025-08-31,15:18,885000.0,887000.0,884000.0,887000.0,1365,012450
2025-08-31 15:17:00,2025-08-31,15:17,887000.0,887000.0,885000.0,885000.0,253,012450
2025-08-31 15:16:00,2025-08-31,15:16,886000.0,887000.0,885000.0,886000.0,764,012450
2025-08-31 15:15:00,2025-08-31,15:15,887000.0,887000.0,886000.0,886000.0,199,012450
2025-08-31 15:14:00,2025-08-31,15:14,886000.0,887000.0,885000.0,887000.0,926,012450
2025-08-31 15:13:00,2025-08-31,15:13,885000.0,887000.0,885000.0,887000.0,1991,012450
2025-08-31 15:12:00,2025-08-31,15:12,885000.0,886000.0,885000.0,885000.0,242,012450
2025-08-31 15:11:00,2025-08-31,15:11,885000.0,886000.0,885000.0,886000.0,94,012450
2025-08-31 15:10:00,2025-08-31,15:10,885000.0,886000.0,885000.0,885000.0,103,012450
2025-08-31 15:09:00,2025-08-31,15:09,884000.0,886000.0,884000.0,885000.0,947,012450
2025-08-31 15:08:00,2025-08-31,15:08,885000.0,885000.0,884000.0,884000.0,173,012450
2025-08-31 15:07:00,2025-08-31,15:07,885000.0,885000.0,884000.0,885000.0,316,012450
2025-08-31 15:06:00,2025-08-31,15:06,885000.0,885000.0,884000.0,885000.0,760,012450
2025-08-31 15:05:00,2025-08-31,15:05,886000.0,886000.0,884000.0,885000.0,526,012450
2025-08-31 15:04:00,2025-08-31,15:04,886000.0,886000.0,885000.0,885000.0,337,012450
2025-08-31 15:03:00,2025-08-31,15:03,886000.0,887000.0,885000.0,886000.0,954,012450
2025-08-31 15:02:00,2025-08-31,15:02,887000.0,887000.0,886000.0,886000.0,632,012450
2025-08-31 15:01:00,2025-08-31,15:01,886000.0,887000.0,885000.0,887000.0,1159,012450
