DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,214500.0,214500.0,214500.0,214500.0,211954,035420
2025-08-31 15:29:00,2025-08-31,15:29,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:28:00,2025-08-31,15:28,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:27:00,2025-08-31,15:27,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:26:00,2025-08-31,15:26,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:25:00,2025-08-31,15:25,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:24:00,2025-08-31,15:24,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:23:00,2025-08-31,15:23,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:22:00,2025-08-31,15:22,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:21:00,2025-08-31,15:21,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:20:00,2025-08-31,15:20,214500.0,214500.0,214500.0,214500.0,0,035420
2025-08-31 15:19:00,2025-08-31,15:19,215000.0,215000.0,214000.0,214500.0,8902,035420
2025-08-31 15:18:00,2025-08-31,15:18,214500.0,215000.0,214500.0,215000.0,783,035420
2025-08-31 15:17:00,2025-08-31,15:17,215000.0,215000.0,214500.0,214750.0,1454,035420
2025-08-31 15:16:00,2025-08-31,15:16,214500.0,215000.0,214500.0,215000.0,3610,035420
2025-08-31 15:15:00,2025-08-31,15:15,215000.0,215000.0,214500.0,214500.0,3049,035420
2025-08-31 15:14:00,2025-08-31,15:14,214500.0,215000.0,214500.0,215000.0,2786,035420
2025-08-31 15:13:00,2025-08-31,15:13,214500.0,215000.0,214500.0,214750.0,1843,035420
2025-08-31 15:12:00,2025-08-31,15:12,214750.0,215000.0,214500.0,214500.0,4149,035420
2025-08-31 15:11:00,2025-08-31,15:11,214500.0,215000.0,214500.0,214500.0,1316,035420
2025-08-31 15:10:00,2025-08-31,15:10,214750.0,215000.0,214500.0,214500.0,3755,035420
2025-08-31 15:09:00,2025-08-31,15:09,214500.0,215000.0,214500.0,214750.0,2687,035420
2025-08-31 15:08:00,2025-08-31,15:08,214500.0,215000.0,214500.0,214750.0,1855,035420
2025-08-31 15:07:00,2025-08-31,15:07,214500.0,215000.0,214500.0,214500.0,1461,035420
2025-08-31 15:06:00,2025-08-31,15:06,214750.0,215000.0,214500.0,214500.0,1143,035420
2025-08-31 15:05:00,2025-08-31,15:05,214750.0,215000.0,214500.0,214500.0,2572,035420
2025-08-31 15:04:00,2025-08-31,15:04,214500.0,215000.0,214500.0,214750.0,733,035420
2025-08-31 15:03:00,2025-08-31,15:03,214500.0,215000.0,214500.0,215000.0,3059,035420
2025-08-31 15:02:00,2025-08-31,15:02,214500.0,215000.0,214500.0,214750.0,968,035420
2025-08-31 15:01:00,2025-08-31,15:01,214500.0,215000.0,214500.0,214500.0,1758,035420
