DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,58200.0,58200.0,58200.0,58200.0,5850,095340
2025-08-31 15:29:00,2025-08-31,15:29,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:28:00,2025-08-31,15:28,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:27:00,2025-08-31,15:27,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:26:00,2025-08-31,15:26,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:25:00,2025-08-31,15:25,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:24:00,2025-08-31,15:24,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:23:00,2025-08-31,15:23,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:22:00,2025-08-31,15:22,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:21:00,2025-08-31,15:21,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:20:00,2025-08-31,15:20,58300.0,58300.0,58300.0,58300.0,0,095340
2025-08-31 15:19:00,2025-08-31,15:19,58300.0,58300.0,58200.0,58300.0,213,095340
2025-08-31 15:18:00,2025-08-31,15:18,58300.0,58300.0,58200.0,58300.0,89,095340
2025-08-31 15:17:00,2025-08-31,15:17,58300.0,58300.0,58300.0,58300.0,149,095340
2025-08-31 15:16:00,2025-08-31,15:16,58300.0,58300.0,58300.0,58300.0,551,095340
2025-08-31 15:15:00,2025-08-31,15:15,58300.0,58300.0,58300.0,58300.0,381,095340
2025-08-31 15:14:00,2025-08-31,15:14,58200.0,58300.0,58200.0,58200.0,81,095340
2025-08-31 15:13:00,2025-08-31,15:13,58300.0,58300.0,58200.0,58200.0,71,095340
2025-08-31 15:12:00,2025-08-31,15:12,58300.0,58300.0,58300.0,58300.0,50,095340
2025-08-31 15:11:00,2025-08-31,15:11,58300.0,58300.0,58300.0,58300.0,34,095340
2025-08-31 15:10:00,2025-08-31,15:10,58300.0,58300.0,58200.0,58300.0,158,095340
2025-08-31 15:09:00,2025-08-31,15:09,58300.0,58300.0,58300.0,58300.0,26,095340
2025-08-31 15:08:00,2025-08-31,15:08,58300.0,58300.0,58300.0,58300.0,7,095340
2025-08-31 15:07:00,2025-08-31,15:07,58300.0,58300.0,58300.0,58300.0,28,095340
2025-08-31 15:06:00,2025-08-31,15:06,58300.0,58300.0,58200.0,58200.0,100,095340
2025-08-31 15:05:00,2025-08-31,15:05,58200.0,58300.0,58200.0,58200.0,131,095340
2025-08-31 15:04:00,2025-08-31,15:04,58200.0,58200.0,58200.0,58200.0,157,095340
2025-08-31 15:03:00,2025-08-31,15:03,58100.0,58300.0,58100.0,58200.0,17,095340
2025-08-31 15:02:00,2025-08-31,15:02,58200.0,58300.0,58100.0,58300.0,162,095340
2025-08-31 15:01:00,2025-08-31,15:01,58200.0,58300.0,58200.0,58300.0,334,095340
