DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,43200.0,43200.0,43200.0,43200.0,5836,322000
2025-08-31 15:29:00,2025-08-31,15:29,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:28:00,2025-08-31,15:28,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:27:00,2025-08-31,15:27,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:26:00,2025-08-31,15:26,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:25:00,2025-08-31,15:25,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:24:00,2025-08-31,15:24,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:23:00,2025-08-31,15:23,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:22:00,2025-08-31,15:22,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:21:00,2025-08-31,15:21,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:20:00,2025-08-31,15:20,43200.0,43200.0,43200.0,43200.0,0,322000
2025-08-31 15:19:00,2025-08-31,15:19,43200.0,43250.0,43150.0,43200.0,279,322000
2025-08-31 15:18:00,2025-08-31,15:18,43150.0,43250.0,43150.0,43200.0,779,322000
2025-08-31 15:17:00,2025-08-31,15:17,43200.0,43200.0,43150.0,43200.0,116,322000
2025-08-31 15:16:00,2025-08-31,15:16,43250.0,43250.0,43150.0,43200.0,225,322000
2025-08-31 15:15:00,2025-08-31,15:15,43250.0,43250.0,43200.0,43250.0,97,322000
2025-08-31 15:14:00,2025-08-31,15:14,43250.0,43250.0,43200.0,43200.0,312,322000
2025-08-31 15:13:00,2025-08-31,15:13,43200.0,43250.0,43200.0,43250.0,230,322000
2025-08-31 15:12:00,2025-08-31,15:12,43250.0,43250.0,43200.0,43250.0,67,322000
2025-08-31 15:11:00,2025-08-31,15:11,43200.0,43250.0,43150.0,43250.0,150,322000
2025-08-31 15:10:00,2025-08-31,15:10,43150.0,43200.0,43150.0,43200.0,507,322000
2025-08-31 15:09:00,2025-08-31,15:09,43250.0,43250.0,43150.0,43200.0,248,322000
2025-08-31 15:08:00,2025-08-31,15:08,43250.0,43250.0,43200.0,43200.0,16,322000
2025-08-31 15:07:00,2025-08-31,15:07,43200.0,43250.0,43200.0,43250.0,213,322000
2025-08-31 15:06:00,2025-08-31,15:06,43200.0,43200.0,43150.0,43200.0,65,322000
2025-08-31 15:05:00,2025-08-31,15:05,43200.0,43200.0,43150.0,43150.0,119,322000
2025-08-31 15:04:00,2025-08-31,15:04,43150.0,43200.0,43150.0,43200.0,152,322000
2025-08-31 15:03:00,2025-08-31,15:03,43150.0,43200.0,43150.0,43150.0,134,322000
2025-08-31 15:02:00,2025-08-31,15:02,43150.0,43200.0,43100.0,43150.0,441,322000
2025-08-31 15:01:00,2025-08-31,15:01,43200.0,43250.0,43150.0,43200.0,192,322000
