DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,27400.0,27400.0,27400.0,27400.0,17302,036930
2025-08-31 15:29:00,2025-08-31,15:29,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:28:00,2025-08-31,15:28,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:27:00,2025-08-31,15:27,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:26:00,2025-08-31,15:26,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:25:00,2025-08-31,15:25,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:24:00,2025-08-31,15:24,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:23:00,2025-08-31,15:23,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:22:00,2025-08-31,15:22,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:21:00,2025-08-31,15:21,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:20:00,2025-08-31,15:20,27450.0,27450.0,27450.0,27450.0,0,036930
2025-08-31 15:19:00,2025-08-31,15:19,27400.0,27450.0,27400.0,27450.0,293,036930
2025-08-31 15:18:00,2025-08-31,15:18,27450.0,27450.0,27400.0,27450.0,248,036930
2025-08-31 15:17:00,2025-08-31,15:17,27450.0,27450.0,27400.0,27400.0,275,036930
2025-08-31 15:16:00,2025-08-31,15:16,27450.0,27450.0,27400.0,27400.0,596,036930
2025-08-31 15:15:00,2025-08-31,15:15,27400.0,27450.0,27400.0,27450.0,273,036930
2025-08-31 15:14:00,2025-08-31,15:14,27450.0,27450.0,27400.0,27450.0,224,036930
2025-08-31 15:13:00,2025-08-31,15:13,27450.0,27450.0,27400.0,27400.0,228,036930
2025-08-31 15:12:00,2025-08-31,15:12,27400.0,27450.0,27400.0,27400.0,319,036930
2025-08-31 15:11:00,2025-08-31,15:11,27450.0,27450.0,27400.0,27400.0,412,036930
2025-08-31 15:10:00,2025-08-31,15:10,27400.0,27450.0,27400.0,27400.0,563,036930
2025-08-31 15:09:00,2025-08-31,15:09,27400.0,27450.0,27400.0,27450.0,306,036930
2025-08-31 15:08:00,2025-08-31,15:08,27450.0,27450.0,27400.0,27450.0,263,036930
2025-08-31 15:07:00,2025-08-31,15:07,27450.0,27450.0,27400.0,27450.0,187,036930
2025-08-31 15:06:00,2025-08-31,15:06,27450.0,27450.0,27400.0,27450.0,123,036930
2025-08-31 15:05:00,2025-08-31,15:05,27450.0,27450.0,27400.0,27400.0,271,036930
2025-08-31 15:04:00,2025-08-31,15:04,27450.0,27450.0,27400.0,27450.0,218,036930
2025-08-31 15:03:00,2025-08-31,15:03,27450.0,27450.0,27400.0,27450.0,183,036930
2025-08-31 15:02:00,2025-08-31,15:02,27450.0,27450.0,27400.0,27450.0,220,036930
2025-08-31 15:01:00,2025-08-31,15:01,27400.0,27450.0,27350.0,27450.0,541,036930
