DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,1961.0,1961.0,1961.0,1961.0,1902,001000
2025-08-31 15:29:00,2025-08-31,15:29,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:28:00,2025-08-31,15:28,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:27:00,2025-08-31,15:27,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:26:00,2025-08-31,15:26,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:25:00,2025-08-31,15:25,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:24:00,2025-08-31,15:24,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:23:00,2025-08-31,15:23,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:22:00,2025-08-31,15:22,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:21:00,2025-08-31,15:21,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:20:00,2025-08-31,15:20,1961.0,1961.0,1961.0,1961.0,0,001000
2025-08-31 15:19:00,2025-08-31,15:19,1956.0,1961.0,1956.0,1961.0,160,001000
2025-08-31 15:18:00,2025-08-31,15:18,1959.0,1959.0,1955.0,1956.0,421,001000
2025-08-31 15:17:00,2025-08-31,15:17,1958.0,1958.0,1958.0,1958.0,74,001000
2025-08-31 15:16:00,2025-08-31,15:16,1958.0,1958.0,1958.0,1958.0,0,001000
2025-08-31 15:15:00,2025-08-31,15:15,1958.0,1958.0,1958.0,1958.0,106,001000
2025-08-31 15:14:00,2025-08-31,15:14,1958.0,1958.0,1958.0,1958.0,50,001000
2025-08-31 15:13:00,2025-08-31,15:13,1959.0,1959.0,1958.0,1958.0,9922,001000
2025-08-31 15:12:00,2025-08-31,15:12,1959.0,1959.0,1959.0,1959.0,49,001000
2025-08-31 15:11:00,2025-08-31,15:11,1959.0,1959.0,1959.0,1959.0,0,001000
2025-08-31 15:10:00,2025-08-31,15:10,1959.0,1959.0,1959.0,1959.0,0,001000
2025-08-31 15:09:00,2025-08-31,15:09,1959.0,1959.0,1959.0,1959.0,116,001000
2025-08-31 15:08:00,2025-08-31,15:08,1959.0,1959.0,1959.0,1959.0,305,001000
2025-08-31 15:07:00,2025-08-31,15:07,1959.0,1960.0,1959.0,1960.0,89,001000
2025-08-31 15:06:00,2025-08-31,15:06,1958.0,1961.0,1958.0,1961.0,315,001000
2025-08-31 15:05:00,2025-08-31,15:05,1958.0,1958.0,1958.0,1958.0,0,001000
2025-08-31 15:04:00,2025-08-31,15:04,1958.0,1958.0,1958.0,1958.0,255,001000
2025-08-31 15:03:00,2025-08-31,15:03,1959.0,1959.0,1958.0,1958.0,394,001000
2025-08-31 15:02:00,2025-08-31,15:02,1959.0,1959.0,1959.0,1959.0,0,001000
2025-08-31 15:01:00,2025-08-31,15:01,1959.0,1959.0,1959.0,1959.0,1,001000
