DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,12900.0,12900.0,12900.0,12900.0,4532,108860
2025-08-31 15:29:00,2025-08-31,15:29,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:28:00,2025-08-31,15:28,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:27:00,2025-08-31,15:27,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:26:00,2025-08-31,15:26,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:25:00,2025-08-31,15:25,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:24:00,2025-08-31,15:24,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:23:00,2025-08-31,15:23,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:22:00,2025-08-31,15:22,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:21:00,2025-08-31,15:21,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:20:00,2025-08-31,15:20,12900.0,12900.0,12900.0,12900.0,0,108860
2025-08-31 15:19:00,2025-08-31,15:19,12900.0,12900.0,12860.0,12900.0,1594,108860
2025-08-31 15:18:00,2025-08-31,15:18,12910.0,12910.0,12900.0,12900.0,12,108860
2025-08-31 15:17:00,2025-08-31,15:17,12910.0,12910.0,12880.0,12910.0,1836,108860
2025-08-31 15:16:00,2025-08-31,15:16,12910.0,12910.0,12910.0,12910.0,56,108860
2025-08-31 15:15:00,2025-08-31,15:15,12910.0,12910.0,12910.0,12910.0,206,108860
2025-08-31 15:14:00,2025-08-31,15:14,12910.0,12910.0,12910.0,12910.0,5,108860
2025-08-31 15:13:00,2025-08-31,15:13,12910.0,12910.0,12900.0,12910.0,74,108860
2025-08-31 15:12:00,2025-08-31,15:12,12910.0,12920.0,12910.0,12910.0,7,108860
2025-08-31 15:11:00,2025-08-31,15:11,12920.0,12920.0,12920.0,12920.0,6,108860
2025-08-31 15:10:00,2025-08-31,15:10,12900.0,12920.0,12900.0,12920.0,10,108860
2025-08-31 15:09:00,2025-08-31,15:09,12920.0,12920.0,12920.0,12920.0,62,108860
2025-08-31 15:08:00,2025-08-31,15:08,12920.0,12920.0,12920.0,12920.0,7,108860
2025-08-31 15:07:00,2025-08-31,15:07,12920.0,12920.0,12920.0,12920.0,5,108860
2025-08-31 15:06:00,2025-08-31,15:06,12920.0,12920.0,12920.0,12920.0,308,108860
2025-08-31 15:05:00,2025-08-31,15:05,12900.0,12900.0,12900.0,12900.0,114,108860
2025-08-31 15:04:00,2025-08-31,15:04,12910.0,12920.0,12900.0,12900.0,1050,108860
2025-08-31 15:03:00,2025-08-31,15:03,12910.0,12920.0,12910.0,12910.0,93,108860
2025-08-31 15:02:00,2025-08-31,15:02,12920.0,12920.0,12920.0,12920.0,7,108860
2025-08-31 15:01:00,2025-08-31,15:01,12920.0,12920.0,12920.0,12920.0,6,108860
