DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,1001000.0,1001000.0,1001000.0,1001000.0,19694,207940
2025-08-31 15:29:00,2025-08-31,15:29,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:28:00,2025-08-31,15:28,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:27:00,2025-08-31,15:27,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:26:00,2025-08-31,15:26,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:25:00,2025-08-31,15:25,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:24:00,2025-08-31,15:24,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:23:00,2025-08-31,15:23,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:22:00,2025-08-31,15:22,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:21:00,2025-08-31,15:21,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:20:00,2025-08-31,15:20,1004000.0,1004000.0,1004000.0,1004000.0,0,207940
2025-08-31 15:19:00,2025-08-31,15:19,1003000.0,1004000.0,1002000.0,1004000.0,247,207940
2025-08-31 15:18:00,2025-08-31,15:18,1002000.0,1003000.0,1002000.0,1003000.0,1016,207940
2025-08-31 15:17:00,2025-08-31,15:17,1002000.0,1003000.0,1002000.0,1003000.0,503,207940
2025-08-31 15:16:00,2025-08-31,15:16,1003000.0,1003000.0,1002000.0,1003000.0,225,207940
2025-08-31 15:15:00,2025-08-31,15:15,1002000.0,1003000.0,1002000.0,1003000.0,311,207940
2025-08-31 15:14:00,2025-08-31,15:14,1002000.0,1003000.0,1002000.0,1002000.0,281,207940
2025-08-31 15:13:00,2025-08-31,15:13,1002000.0,1003000.0,1002000.0,1002000.0,105,207940
2025-08-31 15:12:00,2025-08-31,15:12,1002000.0,1003000.0,1002000.0,1002000.0,133,207940
2025-08-31 15:11:00,2025-08-31,15:11,1002000.0,1003000.0,1002000.0,1002000.0,65,207940
2025-08-31 15:10:00,2025-08-31,15:10,1002000.0,1003000.0,1002000.0,1002000.0,168,207940
2025-08-31 15:09:00,2025-08-31,15:09,1002000.0,1003000.0,1002000.0,1002000.0,282,207940
2025-08-31 15:08:00,2025-08-31,15:08,1002000.0,1003000.0,1002000.0,1002000.0,112,207940
2025-08-31 15:07:00,2025-08-31,15:07,1002000.0,1003000.0,1002000.0,1002000.0,105,207940
2025-08-31 15:06:00,2025-08-31,15:06,1002000.0,1003000.0,1002000.0,1002000.0,71,207940
2025-08-31 15:05:00,2025-08-31,15:05,1002000.0,1003000.0,1002000.0,1002000.0,111,207940
2025-08-31 15:04:00,2025-08-31,15:04,1002000.0,1003000.0,1002000.0,1002000.0,59,207940
2025-08-31 15:03:00,2025-08-31,15:03,1002000.0,1003000.0,1002000.0,1002000.0,542,207940
2025-08-31 15:02:00,2025-08-31,15:02,1002000.0,1003000.0,1002000.0,1003000.0,67,207940
2025-08-31 15:01:00,2025-08-31,15:01,1002000.0,1003000.0,1002000.0,1003000.0,125,207940
