DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,50900.0,50900.0,50900.0,50900.0,94510,272210
2025-08-31 15:29:00,2025-08-31,15:29,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:28:00,2025-08-31,15:28,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:27:00,2025-08-31,15:27,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:26:00,2025-08-31,15:26,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:25:00,2025-08-31,15:25,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:24:00,2025-08-31,15:24,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:23:00,2025-08-31,15:23,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:22:00,2025-08-31,15:22,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:21:00,2025-08-31,15:21,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:20:00,2025-08-31,15:20,51000.0,51000.0,51000.0,51000.0,0,272210
2025-08-31 15:19:00,2025-08-31,15:19,51200.0,51200.0,50900.0,51000.0,15539,272210
2025-08-31 15:18:00,2025-08-31,15:18,51100.0,51200.0,51000.0,51100.0,3013,272210
2025-08-31 15:17:00,2025-08-31,15:17,51100.0,51200.0,51100.0,51100.0,1037,272210
2025-08-31 15:16:00,2025-08-31,15:16,51100.0,51200.0,51100.0,51200.0,905,272210
2025-08-31 15:15:00,2025-08-31,15:15,51100.0,51200.0,51100.0,51100.0,259,272210
2025-08-31 15:14:00,2025-08-31,15:14,51100.0,51200.0,51100.0,51100.0,507,272210
2025-08-31 15:13:00,2025-08-31,15:13,51100.0,51200.0,51000.0,51100.0,4477,272210
2025-08-31 15:12:00,2025-08-31,15:12,51000.0,51100.0,51000.0,51000.0,665,272210
2025-08-31 15:11:00,2025-08-31,15:11,51100.0,51100.0,51000.0,51000.0,387,272210
2025-08-31 15:10:00,2025-08-31,15:10,51100.0,51100.0,51000.0,51000.0,1177,272210
2025-08-31 15:09:00,2025-08-31,15:09,51200.0,51200.0,51000.0,51100.0,1294,272210
2025-08-31 15:08:00,2025-08-31,15:08,51100.0,51200.0,51000.0,51100.0,1787,272210
2025-08-31 15:07:00,2025-08-31,15:07,51100.0,51200.0,51100.0,51100.0,4826,272210
2025-08-31 15:06:00,2025-08-31,15:06,51200.0,51200.0,51100.0,51100.0,612,272210
2025-08-31 15:05:00,2025-08-31,15:05,51100.0,51200.0,51100.0,51100.0,701,272210
2025-08-31 15:04:00,2025-08-31,15:04,51100.0,51200.0,51100.0,51100.0,198,272210
2025-08-31 15:03:00,2025-08-31,15:03,51100.0,51200.0,51100.0,51100.0,300,272210
2025-08-31 15:02:00,2025-08-31,15:02,51100.0,51200.0,51100.0,51100.0,649,272210
2025-08-31 15:01:00,2025-08-31,15:01,51100.0,51200.0,51100.0,51200.0,1172,272210
