DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,141300.0,141300.0,141300.0,141300.0,41370,003670
2025-08-31 15:29:00,2025-08-31,15:29,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:28:00,2025-08-31,15:28,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:27:00,2025-08-31,15:27,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:26:00,2025-08-31,15:26,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:25:00,2025-08-31,15:25,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:24:00,2025-08-31,15:24,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:23:00,2025-08-31,15:23,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:22:00,2025-08-31,15:22,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:21:00,2025-08-31,15:21,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:20:00,2025-08-31,15:20,141400.0,141400.0,141400.0,141400.0,0,003670
2025-08-31 15:19:00,2025-08-31,15:19,141400.0,141500.0,141300.0,141400.0,875,003670
2025-08-31 15:18:00,2025-08-31,15:18,141400.0,141500.0,141300.0,141400.0,941,003670
2025-08-31 15:17:00,2025-08-31,15:17,141400.0,141600.0,141400.0,141400.0,803,003670
2025-08-31 15:16:00,2025-08-31,15:16,141500.0,141600.0,141400.0,141400.0,928,003670
2025-08-31 15:15:00,2025-08-31,15:15,141500.0,141600.0,141500.0,141500.0,1155,003670
2025-08-31 15:14:00,2025-08-31,15:14,141500.0,141600.0,141500.0,141550.0,1152,003670
2025-08-31 15:13:00,2025-08-31,15:13,141500.0,141600.0,141500.0,141500.0,864,003670
2025-08-31 15:12:00,2025-08-31,15:12,141500.0,141700.0,141500.0,141600.0,858,003670
2025-08-31 15:11:00,2025-08-31,15:11,141500.0,141700.0,141500.0,141500.0,1206,003670
2025-08-31 15:10:00,2025-08-31,15:10,141500.0,141600.0,141500.0,141500.0,1080,003670
2025-08-31 15:09:00,2025-08-31,15:09,141600.0,141700.0,141500.0,141500.0,1010,003670
2025-08-31 15:08:00,2025-08-31,15:08,141500.0,141700.0,141500.0,141500.0,976,003670
2025-08-31 15:07:00,2025-08-31,15:07,141600.0,141600.0,141500.0,141550.0,1061,003670
2025-08-31 15:06:00,2025-08-31,15:06,141550.0,141700.0,141500.0,141600.0,885,003670
2025-08-31 15:05:00,2025-08-31,15:05,141600.0,141700.0,141500.0,141500.0,1057,003670
2025-08-31 15:04:00,2025-08-31,15:04,141600.0,141700.0,141500.0,141600.0,880,003670
2025-08-31 15:03:00,2025-08-31,15:03,141500.0,141700.0,141500.0,141700.0,714,003670
2025-08-31 15:02:00,2025-08-31,15:02,141600.0,141700.0,141500.0,141600.0,966,003670
2025-08-31 15:01:00,2025-08-31,15:01,141600.0,141700.0,141500.0,141600.0,746,003670
