DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,227000.0,227000.0,227000.0,227000.0,28656,278470
2025-08-31 15:29:00,2025-08-31,15:29,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:28:00,2025-08-31,15:28,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:27:00,2025-08-31,15:27,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:26:00,2025-08-31,15:26,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:25:00,2025-08-31,15:25,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:24:00,2025-08-31,15:24,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:23:00,2025-08-31,15:23,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:22:00,2025-08-31,15:22,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:21:00,2025-08-31,15:21,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:20:00,2025-08-31,15:20,226500.0,226500.0,226500.0,226500.0,0,278470
2025-08-31 15:19:00,2025-08-31,15:19,226000.0,227000.0,226000.0,226500.0,1125,278470
2025-08-31 15:18:00,2025-08-31,15:18,226500.0,227000.0,226000.0,226000.0,747,278470
2025-08-31 15:17:00,2025-08-31,15:17,227000.0,227000.0,226500.0,226500.0,2557,278470
2025-08-31 15:16:00,2025-08-31,15:16,227000.0,227000.0,226500.0,227000.0,1511,278470
2025-08-31 15:15:00,2025-08-31,15:15,226500.0,227000.0,226500.0,227000.0,816,278470
2025-08-31 15:14:00,2025-08-31,15:14,227000.0,227000.0,226500.0,227000.0,853,278470
2025-08-31 15:13:00,2025-08-31,15:13,227000.0,227000.0,226500.0,227000.0,663,278470
2025-08-31 15:12:00,2025-08-31,15:12,226500.0,227500.0,226500.0,227000.0,6612,278470
2025-08-31 15:11:00,2025-08-31,15:11,227000.0,227000.0,226500.0,227000.0,618,278470
2025-08-31 15:10:00,2025-08-31,15:10,226500.0,227000.0,226500.0,227000.0,488,278470
2025-08-31 15:09:00,2025-08-31,15:09,227000.0,227000.0,226500.0,226500.0,394,278470
2025-08-31 15:08:00,2025-08-31,15:08,227000.0,227000.0,226500.0,227000.0,279,278470
2025-08-31 15:07:00,2025-08-31,15:07,226500.0,227000.0,226500.0,227000.0,176,278470
2025-08-31 15:06:00,2025-08-31,15:06,226500.0,227000.0,226500.0,227000.0,265,278470
2025-08-31 15:05:00,2025-08-31,15:05,227000.0,227000.0,226500.0,226500.0,336,278470
2025-08-31 15:04:00,2025-08-31,15:04,226500.0,227000.0,226500.0,226500.0,542,278470
2025-08-31 15:03:00,2025-08-31,15:03,226500.0,227000.0,226500.0,226500.0,218,278470
2025-08-31 15:02:00,2025-08-31,15:02,227000.0,227000.0,226000.0,227000.0,1408,278470
2025-08-31 15:01:00,2025-08-31,15:01,227000.0,227000.0,226000.0,227000.0,2646,278470
