DateTime,Date,Time,Open,High,Low,Close,Volume,StockCode
2025-08-31 15:30:00,2025-08-31,15:30,159900.0,159900.0,159900.0,159900.0,9050,001040
2025-08-31 15:29:00,2025-08-31,15:29,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:28:00,2025-08-31,15:28,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:27:00,2025-08-31,15:27,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:26:00,2025-08-31,15:26,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:25:00,2025-08-31,15:25,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:24:00,2025-08-31,15:24,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:23:00,2025-08-31,15:23,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:22:00,2025-08-31,15:22,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:21:00,2025-08-31,15:21,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:20:00,2025-08-31,15:20,159800.0,159800.0,159800.0,159800.0,0,001040
2025-08-31 15:19:00,2025-08-31,15:19,159900.0,159900.0,159800.0,159800.0,293,001040
2025-08-31 15:18:00,2025-08-31,15:18,159800.0,159900.0,159800.0,159800.0,48,001040
2025-08-31 15:17:00,2025-08-31,15:17,159900.0,159900.0,159800.0,159800.0,134,001040
2025-08-31 15:16:00,2025-08-31,15:16,160000.0,160000.0,159800.0,159900.0,65,001040
2025-08-31 15:15:00,2025-08-31,15:15,159900.0,160000.0,159800.0,160000.0,88,001040
2025-08-31 15:14:00,2025-08-31,15:14,159800.0,159900.0,159800.0,159800.0,158,001040
2025-08-31 15:13:00,2025-08-31,15:13,160000.0,160000.0,159800.0,159900.0,339,001040
2025-08-31 15:12:00,2025-08-31,15:12,160100.0,160100.0,159900.0,160000.0,315,001040
2025-08-31 15:11:00,2025-08-31,15:11,159900.0,160100.0,159900.0,160000.0,163,001040
2025-08-31 15:10:00,2025-08-31,15:10,159800.0,160100.0,159800.0,159900.0,306,001040
2025-08-31 15:09:00,2025-08-31,15:09,160000.0,160000.0,159800.0,159900.0,232,001040
2025-08-31 15:08:00,2025-08-31,15:08,160000.0,160000.0,159900.0,160000.0,158,001040
2025-08-31 15:07:00,2025-08-31,15:07,159700.0,160000.0,159700.0,159900.0,247,001040
2025-08-31 15:06:00,2025-08-31,15:06,159900.0,160000.0,159700.0,159700.0,390,001040
2025-08-31 15:05:00,2025-08-31,15:05,159800.0,160000.0,159800.0,159900.0,160,001040
2025-08-31 15:04:00,2025-08-31,15:04,159900.0,160000.0,159800.0,159800.0,107,001040
2025-08-31 15:03:00,2025-08-31,15:03,159800.0,159900.0,159800.0,159800.0,113,001040
2025-08-31 15:02:00,2025-08-31,15:02,160000.0,160000.0,159900.0,159900.0,185,001040
2025-08-31 15:01:00,2025-08-31,15:01,160000.0,160000.0,159900.0,160000.0,278,001040
